id,event_type,event_cause,latitude,longitude,endlatitude,endlongitude,requires_road_closure,priority,corridor,corridor_weight,veh_type,police_station,zone,address,start_ist,hour,dow,is_weekend,month,dist_to_cbd_km,has_endpoint,duration_min,status,impact_score,severity,duration_band,expected_minutes,p_road_closure,p_high_priority
FKID007573,unplanned,construction,13.0979016,77.5982923,13.0980256,77.5986055,1,High,Bellary Road 2,0.0463722011501284,unknown,Yelahanka,North Zone 2,"Raithara Santhe Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",2024-01-07 16:28:11.378000+05:30,16.0,6.0,1,1.0,13.58,1,487.25248725,closed,87.8,Critical,6-24h,674,1.0,1.0
FKID007574,unplanned,vehicle_breakdown,12.951396,77.5370097,0.0,0.0,0,High,West of Chord Road,0.021289612137526,others,Byatarayanapura,West Zone 2,"West of Chord Road, Bhel Circle, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",2024-01-07 22:22:54.291000+05:30,22.0,6.0,1,1.0,7.8,0,93.61899465,closed,37.8,Moderate,<1h,33,0.0,1.0
FKID007575,planned,procession,12.936476,77.6064183,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Mico Layout,South Zone 2,"Hosur Road, Bren Optimus, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",2024-01-08 00:07:53.907000+05:30,0.0,0.0,0,1.0,4.39,0,32.37109683333333,closed,35.0,Moderate,<1h,70,0.0,0.0
FKID007576,unplanned,vehicle_breakdown,12.980458,77.5733294,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Sheshadripuram,Central Zone 2,"Seshadri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-01-08 01:23:35.894000+05:30,1.0,0.0,0,1.0,3.42,0,,closed,34.5,Moderate,<1h,65,0.0,0.0
FKID007577,unplanned,vehicle_breakdown,12.9805215,77.5733068,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Sheshadripuram,Central Zone 2,"Anand Rao Flyover, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-01-08 01:29:57.527000+05:30,1.0,0.0,0,1.0,3.42,0,,closed,34.5,Moderate,<1h,65,0.0,0.0
FKID007578,unplanned,vehicle_breakdown,12.92542,77.6175917,0.0,0.0,0,High,Hosur Road,0.0364615196378318,private_bus,Madiwala,South Zone 2,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",2024-01-08 01:48:55.842000+05:30,1.0,0.0,0,1.0,5.79,0,32.954886933333334,closed,41.3,Moderate,<1h,46,0.0,1.0
FKID007579,unplanned,vehicle_breakdown,12.9809017,77.573705,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Sheshadripuram,Central Zone 2,"Seshadri Road, Anand Rao Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-01-08 02:49:39.832000+05:30,2.0,0.0,0,1.0,3.38,0,,closed,34.2,Moderate,<1h,61,0.0,0.0
FKID007580,unplanned,vehicle_breakdown,12.9621197,77.5948012,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Ashok Nagar,Central Zone 1,"KH Road, Ashirwadam Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",2024-01-08 04:54:16.513000+05:30,4.0,0.0,0,1.0,1.86,0,,closed,36.0,Moderate,<1h,83,0.0,0.0
FKID007581,planned,construction,12.9166569,77.6099531,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Mico Layout,South Zone 2,"Outer Ring Road, BTM Circle, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",2024-01-08 04:54:52.213000+05:30,4.0,0.0,0,1.0,6.61,0,69.89645,closed,41.9,Moderate,1-6h,229,0.0,0.0
FKID007582,unplanned,vehicle_breakdown,12.9622758,77.5942584,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Halasuru Gate,Central Zone 2,"Mission Road, Ashirwadam Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",2024-01-08 04:56:22.227000+05:30,4.0,0.0,0,1.0,1.88,0,4.599644433333333,closed,33.9,Moderate,<1h,58,0.0,0.0
FKID007583,unplanned,accident,12.9167063,77.6239555,0.0,0.0,0,High,ORR East 1,0.0298543986296341,unknown,HSR Layout,South Zone 2,"14th Cross Road, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2024-01-08 05:57:51.987000+05:30,5.0,0.0,0,1.0,6.91,0,,closed,41.3,Moderate,<1h,52,0.0,1.0
FKID007584,unplanned,vehicle_breakdown,12.9748502,77.582264,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,ksrtc_bus,Upparpet,Central Zone 2,"Palace Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",2024-01-08 06:14:22.770000+05:30,6.0,0.0,0,1.0,2.41,0,,closed,35.1,Moderate,<1h,71,0.0,0.0
FKID007585,unplanned,vehicle_breakdown,13.0157986,77.5539989,0.0,0.0,0,High,Tumkur Road,0.0560381744769362,bmtc_bus,Yeshwanthpura,West Zone 1,"Mumbai Bengaluru Highway, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-08 08:00:53.414000+05:30,8.0,0.0,0,1.0,7.04,0,19.72779615,closed,46.1,Moderate,<1h,78,0.0,0.991
FKID007586,unplanned,vehicle_breakdown,12.9670637,77.5872482,0.0,0.0,0,High,Mysore Road,0.0909090909090909,bmtc_bus,Halasuru Gate,Central Zone 2,"Cubbon Pet Main Road, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",2024-01-08 08:47:55.475000+05:30,8.0,0.0,0,1.0,2.11,0,,closed,49.7,Moderate,<1h,78,0.0,1.0
FKID007587,unplanned,others,13.0102588,77.6980801,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,K.R. Pura,East Zone 2,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-01-08 10:18:41.703000+05:30,10.0,0.0,0,1.0,10.84,0,192.62937578333333,closed,42.3,Moderate,1-6h,245,0.0,0.0
FKID007588,unplanned,vehicle_breakdown,12.9755237,77.5872875,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,private_bus,Halasuru Gate,Central Zone 2,"Nrupatunga Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-01-08 12:13:49.029000+05:30,12.0,0.0,0,1.0,1.87,0,88.78084009999999,closed,39.7,Moderate,1-6h,157,0.0,0.0
FKID007589,unplanned,vehicle_breakdown,12.9342422,77.6297294,12.93461,77.6294183,1,Low,Non-corridor,0.3846812675884008,bmtc_bus,Adugodi,South Zone 2,"Srinivagilu Main Road, Maharaja Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",2024-01-08 13:45:46.956000+05:30,13.0,0.0,0,1.0,5.38,1,,closed,68.8,High,1-6h,135,1.0,0.0
FKID007590,unplanned,vehicle_breakdown,12.9579698,77.5536554,0.0,0.0,0,High,Mysore Road,0.0909090909090909,bmtc_bus,Chamarajpet,Central Zone 2,"Mysore Road, Valmiki Nagar, Bengaluru, Karnataka. Pin-560026 (India)",2024-01-08 13:52:09.888000+05:30,13.0,0.0,0,1.0,5.86,0,,closed,50.8,High,<1h,96,0.0,0.995
FKID007591,unplanned,vehicle_breakdown,12.9509793,77.4993639,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Jnanabharathi,West Zone 1,"Kengeri Main Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",2024-01-08 20:13:03.859000+05:30,20.0,0.0,0,1.0,11.72,0,,closed,34.5,Moderate,<1h,64,0.0,0.001
FKID007592,unplanned,vehicle_breakdown,13.0391483,77.52008,0.0,0.0,0,High,Tumkur Road,0.0560381744769362,heavy_vehicle,Peenya,West Zone 1,"Mumbai Bengaluru Highway, Vivekanand Nagar, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",2024-01-09 00:07:47.692000+05:30,0.0,1.0,0,1.0,11.54,0,,closed,43.8,Moderate,<1h,52,0.0,0.999
FKID007593,unplanned,vehicle_breakdown,12.9530663,77.5401321,0.0,0.0,0,High,West of Chord Road,0.021289612137526,private_bus,Byatarayanapura,West Zone 2,"KR Market Road, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)",2024-01-09 00:50:56.184000+05:30,0.0,1.0,0,1.0,7.42,0,,closed,38.6,Moderate,<1h,38,0.0,1.0
FKID007594,unplanned,vehicle_breakdown,13.0062304,77.5793973,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,others,Sadashivanagar,West Zone 2,"Sankey Road, Bashyam Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",2024-01-09 00:50:06.892000+05:30,0.0,1.0,0,1.0,4.33,0,,closed,32.3,Moderate,<1h,44,0.0,0.0
FKID007595,unplanned,vehicle_breakdown,13.0328783,77.5409111,0.0,0.0,0,High,ORR North 2,0.0287532117949345,lcv,Yeshwanthpura,West Zone 1,"Outer Ring Road, Jain Heights Revanta, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-01-09 01:15:25.663000+05:30,1.0,1.0,0,1.0,9.36,0,,closed,42.2,Moderate,<1h,62,0.0,1.0
FKID007596,unplanned,vehicle_breakdown,12.9506387,77.4988418,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Jnanabharathi,West Zone 1,"Kengeri Main Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",2024-01-09 01:40:03.148000+05:30,1.0,1.0,0,1.0,11.79,0,44.9643523,closed,33.9,Moderate,<1h,58,0.0,0.0
FKID007597,unplanned,pot_holes,12.9843449,77.6409461,0.0,0.0,0,High,Old Madras Road,0.0321791263917778,unknown,Jeevanbheemanagar,Central Zone 1,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",2024-01-09 01:59:26.056000+05:30,1.0,1.0,0,1.0,4.06,0,,active,60.0,High,>24h,1241,0.0,1.0
FKID007598,unplanned,pot_holes,12.9843406,77.6409143,0.0,0.0,0,High,Old Madras Road,0.0321791263917778,unknown,Jeevanbheemanagar,Central Zone 1,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",2024-01-09 02:00:44.317000+05:30,2.0,1.0,0,1.0,4.06,0,,active,60.3,High,>24h,1311,0.0,1.0
FKID007599,unplanned,water_logging,12.9387823,77.6346934,0.0,0.0,0,High,IRR(Thanisandra road),0.0116236388107182,unknown,Ashok Nagar,Central Zone 1,"Domlur Inner Ring Road, Srinivagilu Junction, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",2024-01-09 02:27:23.651000+05:30,2.0,1.0,0,1.0,5.27,0,,active,59.9,High,>24h,1744,0.0,1.0
FKID007600,unplanned,vehicle_breakdown,13.0156971,77.5630754,0.0,0.0,0,High,Tumkur Road,0.0560381744769362,private_car,Sadashivanagar,West Zone 2,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-09 02:42:13.706000+05:30,2.0,1.0,0,1.0,6.3,0,,closed,44.2,Moderate,<1h,55,0.0,0.997
FKID007601,unplanned,vehicle_breakdown,12.9215181,77.560083,0.0,0.0,0,High,ORR West 1,0.0205554875810595,bmtc_bus,Banashankari,South Zone 1,"MK Puttalingaiah Main Road, Kittur Rani Chennamma Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",2024-01-09 02:43:04.445000+05:30,2.0,1.0,0,1.0,7.73,0,92.29439425,closed,46.6,Moderate,1-6h,153,0.0,1.0
FKID007602,unplanned,vehicle_breakdown,12.9284666,77.5458777,0.0,0.0,0,High,ORR West 1,0.0205554875810595,lcv,Banashankari,West Zone 2,"Dr Rajkumar Puniya Bhoomi Road, Banashankari, Bengaluru, Karnataka. Pin-560085 (India)",2024-01-09 02:57:11.688000+05:30,2.0,1.0,0,1.0,8.26,0,13.011559016666666,closed,39.2,Moderate,<1h,42,0.0,1.0
FKID007603,planned,construction,13.041996,77.6119305,13.041983,77.6119335,1,High,ORR North 1,0.0336473755047106,unknown,K.G. Halli,North Zone 1,"Kankanagar Main Road, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",2024-01-09 04:41:12.373000+05:30,4.0,1.0,0,1.0,7.39,1,,closed,86.9,Critical,6-24h,715,0.999,1.0
FKID007604,unplanned,construction,12.9742764,77.6106961,0.0,0.0,0,High,Old Madras Road,0.0321791263917778,unknown,Ashok Nagar,Central Zone 1,"Mahatma Gandhi Road, Mayo Hall Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",2024-01-09 04:58:12.715000+05:30,4.0,1.0,0,1.0,0.7,0,28.81112498333333,closed,55.3,High,1-6h,560,0.0,1.0
FKID007605,unplanned,vehicle_breakdown,12.9920652,77.5714496,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Malleshwaram,Central Zone 2,"Sri Venkataranga Iyengar Road, Mantri Square, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-01-09 06:06:05.948000+05:30,6.0,1.0,0,1.0,4.01,0,,closed,37.5,Moderate,1-6h,108,0.0,0.0
FKID007606,unplanned,vehicle_breakdown,12.9920634,77.5714152,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Malleshwaram,Central Zone 2,"Sri Venkataranga Iyengar Road, Mantri Square, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-01-09 06:07:25.649000+05:30,6.0,1.0,0,1.0,4.01,0,,closed,37.5,Moderate,1-6h,108,0.0,0.0
FKID007607,unplanned,vehicle_breakdown,12.9640182,77.5835944,0.0,0.0,0,High,Mysore Road,0.0909090909090909,private_car,Halasuru Gate,Central Zone 2,"1st Cross Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",2024-01-09 06:58:02.777000+05:30,6.0,1.0,0,1.0,2.62,0,,closed,49.9,Moderate,<1h,81,0.0,1.0
FKID007608,unplanned,vehicle_breakdown,13.0778415,77.5923366,0.0,0.0,0,High,Bellary Road 2,0.0463722011501284,private_car,Yelahanka,North Zone 1,"Bellary Road, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",2024-01-09 07:12:40.890000+05:30,7.0,1.0,0,1.0,11.41,0,,closed,40.4,Moderate,<1h,33,0.0,1.0
FKID007609,unplanned,vehicle_breakdown,12.9783234,77.5850184,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,others,Cubbon Park,Central Zone 2,"Palace Road, Gandhi Nagar 1, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-01-09 07:34:03.530000+05:30,7.0,1.0,0,1.0,2.13,0,,closed,34.2,Moderate,<1h,62,0.0,0.0
FKID007610,unplanned,vehicle_breakdown,12.9908196,77.6562969,0.0,0.0,0,High,Old Madras Road,0.0321791263917778,lcv,Banaswadi,Central Zone 1,"Old Madras Road, Big Bazaar Junction, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",2024-01-09 08:09:00.878000+05:30,8.0,1.0,0,1.0,5.85,0,,closed,40.0,Moderate,<1h,40,0.0,1.0
FKID007611,unplanned,vehicle_breakdown,12.9576748,77.5031956,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Jnanabharathi,West Zone 1,"Kengeri Main Road, Vishveshwarya Layout, Mallathahalli, Bengaluru, Karnataka. Pin-560056 (India)",2024-01-09 08:58:48.640000+05:30,8.0,1.0,0,1.0,11.16,0,77.15126758333334,closed,39.8,Moderate,1-6h,159,0.0,0.0
FKID007612,unplanned,vehicle_breakdown,12.9746483,77.5702833,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Chamarajpet,Central Zone 2,"1st Cross Road, Cottonpet Circle, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",2024-01-09 09:12:24.778000+05:30,9.0,1.0,0,1.0,3.71,0,44.57315223333333,closed,32.0,Moderate,<1h,42,0.0,0.0
FKID007613,unplanned,vehicle_breakdown,12.9627211,77.5952912,0.0,0.0,0,High,Mysore Road,0.0909090909090909,private_bus,Halasuru Gate,Central Zone 2,"Richmond Road Flyover, Ashirwadam Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",2024-01-09 10:05:38.657000+05:30,10.0,1.0,0,1.0,1.77,0,,closed,47.4,Moderate,<1h,52,0.0,1.0
FKID007614,unplanned,vehicle_breakdown,12.9879463,77.7355131,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Mahadevapura,East Zone 1,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",2024-01-09 10:50:30.305000+05:30,10.0,1.0,0,1.0,14.26,0,,closed,32.6,Moderate,<1h,46,0.0,0.0
FKID007615,unplanned,vehicle_breakdown,12.9800105,77.572795,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Upparpet,Central Zone 2,"Seshadri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-01-12 01:57:56.337000+05:30,1.0,4.0,0,1.0,3.47,0,,closed,36.5,Moderate,<1h,91,0.0,0.0
FKID007616,unplanned,vehicle_breakdown,12.9166554,77.6017984,0.0,0.0,0,High,Bannerghata Road,0.02557200538358,others,Mico Layout,South Zone 2,"Silk Board Double Decker Flyover, GKS Layout, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",2024-01-09 11:41:44.643000+05:30,11.0,1.0,0,1.0,6.59,0,71.91043833333333,closed,46.8,Moderate,1-6h,145,0.0,1.0
FKID007617,unplanned,accident,12.9840929,77.6412627,0.0,0.0,0,High,Old Madras Road,0.0321791263917778,unknown,Jeevanbheemanagar,Central Zone 1,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",2024-01-09 11:44:59.987000+05:30,11.0,1.0,0,1.0,4.09,0,65.42554686666666,closed,47.5,Moderate,1-6h,146,0.0,1.0
FKID007618,unplanned,vehicle_breakdown,13.018784,77.7076166,13.0184702,77.7077905,1,Low,Non-corridor,0.3846812675884008,others,K.R. Pura,East Zone 2,"MBT Road, Gina Shalom, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",2024-01-09 11:47:44.007000+05:30,11.0,1.0,0,1.0,12.15,1,15.258431183333332,closed,62.7,High,<1h,47,1.0,0.0
FKID007619,unplanned,others,12.9454392,77.5963449,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Wilson Garden,Central Zone 2,"Hosur Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",2024-01-09 12:35:18.372000+05:30,12.0,1.0,0,1.0,3.5,0,19.3046751,closed,34.8,Moderate,<1h,68,0.0,0.0
FKID007620,unplanned,vehicle_breakdown,12.9833718,77.6405569,0.0,0.0,0,High,Old Madras Road,0.0321791263917778,others,Jeevanbheemanagar,Central Zone 1,"100 Feet Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",2024-01-09 12:44:23.964000+05:30,12.0,1.0,0,1.0,3.99,0,18.50310048333333,closed,39.3,Moderate,<1h,35,0.0,1.0
FKID007621,unplanned,vehicle_breakdown,12.9789875,77.6031384,0.0,0.0,0,High,Old Madras Road,0.0321791263917778,bmtc_bus,Shivajinagar,Central Zone 2,"Cubbon Road, Shivaji Nagar Intersection Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-01-09 14:37:53.871000+05:30,14.0,1.0,0,1.0,0.37,0,30.67291765,closed,39.8,Moderate,<1h,39,0.0,1.0
FKID007622,unplanned,vehicle_breakdown,12.876753,77.5952416,0.0,0.0,0,High,Bannerghata Road,0.02557200538358,heavy_vehicle,Hulimavu,South Zone 2,"Bannerghatta Main Road, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",2024-01-09 15:42:43.878000+05:30,15.0,1.0,0,1.0,11.07,0,,closed,38.5,Moderate,<1h,34,0.0,1.0
FKID007623,unplanned,vehicle_breakdown,12.8562547,77.6647587,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Electronic City,Unknown,"Hosur Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",2024-01-09 23:04:20.359000+05:30,23.0,1.0,0,1.0,14.82,0,45.34402125,closed,30.5,Moderate,<1h,32,0.001,0.0
FKID007624,unplanned,vehicle_breakdown,12.953795,77.542525,0.0,0.0,0,High,Mysore Road,0.0909090909090909,lcv,Byatarayanapura,West Zone 2,"Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",2024-01-10 00:25:58.465000+05:30,0.0,2.0,0,1.0,7.15,0,,closed,46.5,Moderate,<1h,45,0.0,0.999
FKID007625,unplanned,vehicle_breakdown,13.0266444,77.6379977,0.0,0.0,0,High,ORR North 1,0.0336473755047106,heavy_vehicle,Hennuru,East Zone 2,"MBT Road, Vasthav Sneha Enclave, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",2024-01-10 00:39:57.376000+05:30,0.0,2.0,0,1.0,6.71,0,,closed,45.6,Moderate,<1h,104,0.0,1.0
FKID007626,unplanned,others,12.9368035,77.5173112,0.0,0.0,0,High,Mysore Road,0.0909090909090909,unknown,Byatarayanapura,West Zone 1,"Mysore Road, ITI Layout, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",2024-01-10 01:27:30.267000+05:30,1.0,2.0,0,1.0,10.4,0,172.3003701833333,closed,67.0,High,>24h,1516,0.0,1.0
FKID007627,unplanned,vehicle_breakdown,13.0315132,77.535623,0.0,0.0,0,High,Tumkur Road,0.0560381744769362,heavy_vehicle,Yeshwanthpura,West Zone 1,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-01-10 02:01:37.609000+05:30,2.0,2.0,0,1.0,9.69,0,17.292980683333333,closed,45.5,Moderate,<1h,69,0.0,1.0
FKID007628,unplanned,vehicle_breakdown,12.9170023,77.6298712,0.0,0.0,0,High,ORR East 1,0.0298543986296341,private_bus,Madiwala,South Zone 2,"3rd Main Road, Teachers Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",2024-01-10 02:06:23.376000+05:30,2.0,2.0,0,1.0,7.1,0,,closed,40.0,Moderate,<1h,41,0.0,1.0
FKID007629,unplanned,vehicle_breakdown,12.9575332,77.605949,12.9575849,77.6059001,1,High,Hosur Road,0.0364615196378318,private_car,Ashok Nagar,Central Zone 1,"Hosur Road, Police Quarters, B&C Colony, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",2024-01-10 02:25:44.348000+05:30,2.0,2.0,0,1.0,2.05,1,,closed,75.6,Critical,<1h,99,1.0,1.0
FKID007630,unplanned,vehicle_breakdown,12.9574588,77.6058341,0.0,0.0,0,High,Hosur Road,0.0364615196378318,private_car,Ashok Nagar,Central Zone 1,"Hosur Road, Police Quarters, B&C Colony, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",2024-01-10 02:26:28.004000+05:30,2.0,2.0,0,1.0,2.06,0,,closed,45.0,Moderate,<1h,88,0.0,1.0
FKID007631,unplanned,vehicle_breakdown,12.9160149,77.5650786,0.0,0.0,0,High,ORR West 1,0.0205554875810595,heavy_vehicle,Banashankari,South Zone 1,"Dr Rajkumar Puniya Bhoomi Road, Vijaya Colony, Yarab Nagar, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",2024-01-10 02:43:53.435000+05:30,2.0,2.0,0,1.0,7.91,0,113.1355069,closed,46.0,Moderate,1-6h,139,0.0,1.0
FKID007632,planned,construction,13.0419465,77.6119078,13.0419648,77.6119523,1,High,ORR North 1,0.0336473755047106,unknown,K.G. Halli,North Zone 1,"Kankanagar Main Road, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",2024-01-10 03:04:43.624000+05:30,3.0,2.0,0,1.0,7.39,1,1260.0396,closed,86.9,Critical,6-24h,717,1.0,1.0
FKID007633,planned,construction,13.0416414,77.6118399,13.0417149,77.6117838,1,High,ORR North 1,0.0336473755047106,unknown,K.G. Halli,North Zone 1,"Kankanagar Main Road, Lawrence Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",2024-01-10 03:07:26.070000+05:30,3.0,2.0,0,1.0,7.35,1,,closed,86.5,Critical,6-24h,692,0.994,1.0
FKID007634,unplanned,vehicle_breakdown,12.8905314,77.5981768,0.0,0.0,0,High,Bannerghata Road,0.02557200538358,lcv,Hulimavu,South Zone 2,"Arekere Main Road, Arekere Gate Junction, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",2024-01-10 04:31:18.092000+05:30,4.0,2.0,0,1.0,9.52,0,,closed,44.2,Moderate,<1h,93,0.0,1.0
FKID007635,planned,vehicle_breakdown,12.9668575,77.5874883,12.9671168,77.5883614,1,High,Mysore Road,0.0909090909090909,unknown,Halasuru Gate,Central Zone 2,"NH 275, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",2024-01-10 04:37:49.215000+05:30,4.0,2.0,0,1.0,2.1,1,,closed,77.0,Critical,<1h,49,1.0,1.0
FKID007637,unplanned,vehicle_breakdown,12.9902133,77.5507783,0.0,0.0,0,High,West of Chord Road,0.021289612137526,bmtc_bus,Rajajinagar,West Zone 2,"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-01-10 05:40:34.709000+05:30,5.0,2.0,0,1.0,6.03,0,,closed,41.3,Moderate,<1h,61,0.0,1.0
FKID007638,unplanned,vehicle_breakdown,13.0924993,77.5970429,0.0,0.0,0,High,Bellary Road 2,0.0463722011501284,lcv,Yelahanka,North Zone 2,"Bellary Road, RMZ Galleria Residences, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",2024-01-10 06:24:50.757000+05:30,6.0,2.0,0,1.0,12.99,0,,closed,44.0,Moderate,<1h,62,0.0,1.0
FKID007639,unplanned,vehicle_breakdown,12.9686731,77.6145776,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Halasur,Central Zone 1,"Richmond Road, Hosmat Junction, Xavier Layout, Bengaluru, Karnataka. Pin-560047 (India)",2024-01-10 06:35:43.560000+05:30,6.0,2.0,0,1.0,1.36,0,,closed,34.0,Moderate,<1h,59,0.0,0.0
FKID007640,unplanned,others,13.0348092,77.5285817,0.0,0.0,0,High,Tumkur Road,0.0560381744769362,unknown,Peenya,West Zone 1,"Sri Anjaneya Swamy Devastanada Rasta, Block 1, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",2024-01-10 07:33:08.951000+05:30,7.0,2.0,0,1.0,10.51,0,,closed,64.1,High,>24h,1662,0.0,1.0
